Pedido_ID,Venta_ID,Cliente_RUC,Lote_ID,Cantidad_Solicitada,Precio_Unitario,Subtotal,IGV,Total
470,78,20000103,343,20,137.87,2757.4,496.33,3253.73
471,78,20000103,150,21,117.45,2466.45,443.96,2910.41
472,79,20000021,361,15,200.33,3004.95,540.89,3545.84
473,79,20000021,269,17,63.35,1076.95,193.85,1270.8
474,79,20000021,268,13,77.12,1002.56,180.46,1183.02
475,79,20000021,103,18,192.09,3457.62,622.37,4079.99
476,79,20000021,277,20,157.03,3140.6,565.31,3705.91
477,79,20000021,495,11,20.4,224.4,40.39,264.79
478,79,20000021,121,18,170.88,3075.84,553.65,3629.49
479,79,20000021,365,19,194.01,3686.19,663.51,4349.7
480,80,20000059,512,19,180.87,3436.53,618.58,4055.11
481,80,20000059,539,17,232.35,3949.95,710.99,4660.94
482,80,20000059,395,13,85.94,1117.22,201.1,1318.32
483,80,20000059,11,16,169.26,2708.16,487.47,3195.63
484,80,20000059,187,23,219.6,5050.8,909.14,5959.94
485,80,20000059,361,13,200.33,2604.29,468.77,3073.06
486,80,20000059,467,10,235.4,2354.0,423.72,2777.72
487,80,20000059,392,22,125.29,2756.38,496.15,3252.53
488,81,20000150,286,22,150.44,3309.68,595.74,3905.42
489,81,20000150,328,14,94.46,1322.44,238.04,1560.48
490,81,20000150,53,9,214.4,1929.6,347.33,2276.93
491,81,20000150,392,19,125.29,2380.51,428.49,2809.0
492,82,20000082,525,19,218.78,4156.82,748.23,4905.05
493,82,20000082,87,15,201.09,3016.35,542.94,3559.29
494,82,20000082,66,24,196.4,4713.6,848.45,5562.05
495,82,20000082,323,17,228.41,3882.97,698.93,4581.9
496,82,20000082,36,20,116.94,2338.8,420.98,2759.78
497,83,20000365,499,9,112.58,1013.22,182.38,1195.6
498,83,20000365,286,18,150.44,2707.92,487.43,3195.35
499,83,20000365,362,12,200.33,2403.96,432.71,2836.67
500,83,20000365,470,18,65.0,1170.0,210.6,1380.6
501,83,20000365,546,15,29.86,447.9,80.62,528.52
502,83,20000365,254,23,29.13,669.99,120.6,790.59
503,84,20000423,377,21,167.53,3518.13,633.26,4151.39
504,84,20000423,365,16,194.01,3104.16,558.75,3662.91
505,84,20000423,539,14,232.35,3252.9,585.52,3838.42
506,84,20000423,295,17,83.6,1421.2,255.82,1677.02
507,84,20000423,154,20,117.45,2349.0,422.82,2771.82
508,84,20000423,224,22,172.36,3791.92,682.55,4474.47
509,84,20000423,33,16,116.94,1871.04,336.79,2207.83
510,85,20000480,150,20,117.45,2349.0,422.82,2771.82
511,85,20000480,450,13,103.92,1350.96,243.17,1594.13
512,85,20000480,286,23,150.44,3460.12,622.82,4082.94
513,85,20000480,182,13,192.86,2507.18,451.29,2958.47
514,85,20000480,358,20,225.71,4514.2,812.56,5326.76
515,85,20000480,382,17,101.18,1720.06,309.61,2029.67
516,85,20000480,96,13,246.85,3209.05,577.63,3786.68
517,85,20000480,52,15,214.4,3216.0,578.88,3794.88
518,86,20000285,77,23,22.07,507.61,91.37,598.98
519,86,20000285,232,20,27.72,554.4,99.79,654.19
520,86,20000285,406,13,107.89,1402.57,252.46,1655.03
521,86,20000285,514,25,180.87,4521.75,813.91,5335.66
522,87,20000004,450,13,103.92,1350.96,243.17,1594.13
523,87,20000004,514,20,180.87,3617.4,651.13,4268.53
524,87,20000004,283,16,171.15,2738.4,492.91,3231.31
525,87,20000004,144,21,182.52,3832.92,689.93,4522.85
526,88,20000051,368,24,194.01,4656.24,838.12,5494.36
527,88,20000051,427,21,62.12,1304.52,234.81,1539.33
528,88,20000051,273,21,163.63,3436.23,618.52,4054.75
529,88,20000051,77,20,22.07,441.4,79.45,520.85
530,89,20000013,398,11,242.8,2670.8,480.74,3151.54
531,89,20000013,470,20,65.0,1300.0,234.0,1534.0
532,89,20000013,89,14,201.09,2815.26,506.75,3322.01
533,89,20000013,66,20,196.4,3928.0,707.04,4635.04
534,90,20000373,455,19,217.45,4131.55,743.68,4875.23
535,90,20000373,232,22,27.72,609.84,109.77,719.61
536,90,20000373,358,21,225.71,4739.91,853.18,5593.09
537,90,20000373,187,23,219.6,5050.8,909.14,5959.94
538,91,20000164,11,13,169.26,2200.38,396.07,2596.45
539,91,20000164,395,17,85.94,1460.98,262.98,1723.96
540,91,20000164,163,21,177.92,3736.32,672.54,4408.86
541,91,20000164,218,17,130.45,2217.65,399.18,2616.83
542,92,20000398,343,23,137.87,3171.01,570.78,3741.79
543,92,20000398,427,20,62.12,1242.4,223.63,1466.03
544,92,20000398,254,16,29.13,466.08,83.89,549.97
545,92,20000398,240,15,233.57,3503.55,630.64,4134.19
546,92,20000398,225,18,89.14,1604.52,288.81,1893.33
547,92,20000398,403,18,160.41,2887.38,519.73,3407.11
548,92,20000398,411,13,86.29,1121.77,201.92,1323.69
549,93,20000474,176,19,81.37,1546.03,278.29,1824.32
550,93,20000474,427,25,62.12,1553.0,279.54,1832.54
551,93,20000474,439,20,80.94,1618.8,291.38,1910.18
552,93,20000474,514,19,180.87,3436.53,618.58,4055.11
553,93,20000474,494,24,55.79,1338.96,241.01,1579.97
554,93,20000474,409,13,86.29,1121.77,201.92,1323.69
555,93,20000474,499,15,112.58,1688.7,303.97,1992.67
556,93,20000474,392,22,125.29,2756.38,496.15,3252.53
557,94,20000312,477,19,110.26,2094.94,377.09,2472.03
558,94,20000312,499,12,112.58,1350.96,243.17,1594.13
559,94,20000312,328,12,94.46,1133.52,204.03,1337.55
560,94,20000312,286,19,150.44,2858.36,514.5,3372.86
561,94,20000312,1,21,144.14,3026.94,544.85,3571.79
562,94,20000312,182,18,192.86,3471.48,624.87,4096.35
563,94,20000312,386,18,203.09,3655.62,658.01,4313.63
564,95,20000498,53,13,214.4,2787.2,501.7,3288.9
565,95,20000498,278,26,157.03,4082.78,734.9,4817.68
566,95,20000498,9,17,23.48,399.16,71.85,471.01
567,95,20000498,368,22,194.01,4268.22,768.28,5036.5
568,96,20000345,240,15,233.57,3503.55,630.64,4134.19
569,96,20000345,546,14,29.86,418.04,75.25,493.29
570,96,20000345,525,22,218.78,4813.16,866.37,5679.53
571,96,20000345,17,13,75.96,987.48,177.75,1165.23
572,96,20000345,515,15,212.94,3194.1,574.94,3769.04
573,96,20000345,228,29,203.11,5890.19,1060.23,6950.42
574,96,20000345,450,14,103.92,1454.88,261.88,1716.76
575,96,20000345,27,18,74.2,1335.6,240.41,1576.01
576,97,20000240,225,17,89.14,1515.38,272.77,1788.15
577,97,20000240,154,22,117.45,2583.9,465.1,3049.0
578,97,20000240,259,20,29.13,582.6,104.87,687.47
579,97,20000240,68,22,196.4,4320.8,777.74,5098.54
580,97,20000240,224,19,172.36,3274.84,589.47,3864.31
581,97,20000240,23,14,193.21,2704.94,486.89,3191.83
582,98,20000122,377,20,167.53,3350.6,603.11,3953.71
583,98,20000122,224,21,172.36,3619.56,651.52,4271.08
584,98,20000122,354,24,25.63,615.12,110.72,725.84
585,98,20000122,528,15,210.66,3159.9,568.78,3728.68
586,99,20000099,494,18,55.79,1004.22,180.76,1184.98
587,99,20000099,328,16,94.46,1511.36,272.04,1783.4
588,99,20000099,9,16,23.48,375.68,67.62,443.3
589,99,20000099,339,17,199.96,3399.32,611.88,4011.2
590,100,20000306,224,25,172.36,4309.0,775.62,5084.62
591,100,20000306,389,16,203.09,3249.44,584.9,3834.34
592,100,20000306,514,20,180.87,3617.4,651.13,4268.53
593,100,20000306,324,14,228.41,3197.74,575.59,3773.33
594,100,20000306,411,14,86.29,1208.06,217.45,1425.51
595,101,20000578,437,12,38.4,460.8,82.94,543.74
596,101,20000578,247,18,53.88,969.84,174.57,1144.41
597,101,20000578,354,21,25.63,538.23,96.88,635.11
598,101,20000578,406,12,107.89,1294.68,233.04,1527.72
599,102,20000152,427,23,62.12,1428.76,257.18,1685.94
600,102,20000152,492,21,55.79,1171.59,210.89,1382.48
601,102,20000152,124,13,120.2,1562.6,281.27,1843.87
602,102,20000152,52,13,214.4,2787.2,501.7,3288.9
603,102,20000152,282,18,241.87,4353.66,783.66,5137.32
604,102,20000152,354,16,25.63,410.08,73.81,483.89
605,103,20000286,277,21,157.03,3297.63,593.57,3891.2
606,103,20000286,334,22,169.55,3730.1,671.42,4401.52
607,103,20000286,497,10,20.4,204.0,36.72,240.72
608,103,20000286,168,18,69.94,1258.92,226.61,1485.53
609,103,20000286,406,13,107.89,1402.57,252.46,1655.03
610,103,20000286,328,13,94.46,1227.98,221.04,1449.02
611,104,20000011,232,19,27.72,526.68,94.8,621.48
612,104,20000011,377,21,167.53,3518.13,633.26,4151.39
613,104,20000011,392,20,125.29,2505.8,451.04,2956.84
614,104,20000011,228,22,203.11,4468.42,804.32,5272.74
615,104,20000011,525,17,218.78,3719.26,669.47,4388.73
616,104,20000011,499,14,112.58,1576.12,283.7,1859.82
617,104,20000011,240,16,233.57,3737.12,672.68,4409.8
618,104,20000011,225,18,89.14,1604.52,288.81,1893.33
619,105,20000534,53,12,214.4,2572.8,463.1,3035.9
620,105,20000534,254,14,29.13,407.82,73.41,481.23
621,105,20000534,303,25,83.03,2075.75,373.63,2449.39
622,105,20000534,512,20,180.87,3617.4,651.13,4268.53
623,106,20000519,304,23,35.83,824.09,148.34,972.43
624,106,20000519,151,21,117.45,2466.45,443.96,2910.41
625,106,20000519,440,20,80.94,1618.8,291.38,1910.18
626,106,20000519,494,19,55.79,1060.01,190.8,1250.81
627,106,20000519,286,24,150.44,3610.56,649.9,4260.46
628,106,20000519,282,16,241.87,3869.92,696.59,4566.51
629,107,20000536,343,20,137.87,2757.4,496.33,3253.73
630,107,20000536,424,15,58.3,874.5,157.41,1031.91
631,107,20000536,450,14,103.92,1454.88,261.88,1716.76
632,107,20000536,283,18,171.15,3080.7,554.53,3635.23
633,107,20000536,525,19,218.78,4156.82,748.23,4905.05
634,107,20000536,362,18,200.33,3605.94,649.07,4255.01
635,108,20000392,107,21,31.44,660.24,118.84,779.08
636,108,20000392,515,13,212.94,2768.22,498.28,3266.5
637,108,20000392,142,16,182.52,2920.32,525.66,3445.98
638,108,20000392,135,27,109.17,2947.59,530.57,3478.16
639,108,20000392,506,22,227.95,5014.9,902.68,5917.58
640,109,20000024,53,15,214.4,3216.0,578.88,3794.88
641,109,20000024,275,19,163.63,3108.97,559.61,3668.58
642,109,20000024,152,19,117.45,2231.55,401.68,2633.23
643,109,20000024,33,17,116.94,1987.98,357.84,2345.82
644,110,20000587,371,10,40.38,403.8,72.68,476.48
645,110,20000587,540,15,232.35,3485.25,627.35,4112.6
646,110,20000587,303,23,83.03,1909.69,343.74,2253.43
647,110,20000587,204,15,170.33,2554.95,459.89,3014.84
648,110,20000587,293,14,83.6,1170.4,210.67,1381.07
649,110,20000587,147,16,31.82,509.12,91.64,600.76
650,110,20000587,273,18,163.63,2945.34,530.16,3475.5
651,110,20000587,115,22,25.67,564.74,101.65,666.39
652,111,20000074,178,20,192.86,3857.2,694.3,4551.5
653,111,20000074,240,18,233.57,4204.26,756.77,4961.03
654,111,20000074,508,22,227.95,5014.9,902.68,5917.58
655,111,20000074,83,14,201.09,2815.26,506.75,3322.01
656,111,20000074,64,15,111.41,1671.15,300.81,1971.96
657,111,20000074,421,15,157.27,2359.05,424.63,2783.68
658,111,20000074,113,19,37.35,709.65,127.74,837.39
659,112,20000070,300,23,83.03,1909.69,343.74,2253.43
660,112,20000070,243,18,53.88,969.84,174.57,1144.41
661,112,20000070,1,21,144.14,3026.94,544.85,3571.79
662,112,20000070,492,17,55.79,948.43,170.72,1119.15
663,112,20000070,41,17,67.82,1152.94,207.53,1360.47
664,112,20000070,88,16,201.09,3217.44,579.14,3796.58
665,113,20000191,236,13,163.98,2131.74,383.71,2515.45
666,113,20000191,499,14,112.58,1576.12,283.7,1859.82
667,113,20000191,382,15,101.18,1517.7,273.19,1790.89
668,113,20000191,372,12,40.38,484.56,87.22,571.78
669,114,20000301,107,22,31.44,691.68,124.5,816.18
670,114,20000301,224,23,172.36,3964.28,713.57,4677.85
671,114,20000301,115,19,25.67,487.73,87.79,575.52
672,114,20000301,254,16,29.13,466.08,83.89,549.97
673,114,20000301,53,13,214.4,2787.2,501.7,3288.9
674,114,20000301,539,16,232.35,3717.6,669.17,4386.77
675,115,20000588,382,15,101.18,1517.7,273.19,1790.89
676,115,20000588,1,20,144.14,2882.8,518.9,3401.7
677,115,20000588,154,23,117.45,2701.35,486.24,3187.59
678,115,20000588,286,24,150.44,3610.56,649.9,4260.46
679,115,20000588,63,19,111.41,2116.79,381.02,2497.81
680,115,20000588,108,18,31.44,565.92,101.87,667.79
681,116,20000294,424,14,58.3,816.2,146.92,963.12
682,116,20000294,187,25,219.6,5490.0,988.2,6478.2
683,116,20000294,323,18,228.41,4111.38,740.05,4851.43
684,116,20000294,196,13,181.81,2363.53,425.44,2788.97
685,116,20000294,176,19,81.37,1546.03,278.29,1824.32
686,116,20000294,403,21,160.41,3368.61,606.35,3974.96
687,116,20000294,525,19,218.78,4156.82,748.23,4905.05
688,117,20000404,392,24,125.29,3006.96,541.25,3548.21
689,117,20000404,135,24,109.17,2620.08,471.61,3091.69
690,117,20000404,224,22,172.36,3791.92,682.55,4474.47
691,117,20000404,328,13,94.46,1227.98,221.04,1449.02
692,117,20000404,97,16,19.55,312.8,56.3,369.1
693,117,20000404,33,19,116.94,2221.86,399.93,2621.79
694,118,20000136,158,19,72.35,1374.65,247.44,1622.09
695,118,20000136,176,18,81.37,1464.66,263.64,1728.3
696,118,20000136,18,14,75.96,1063.44,191.42,1254.86
697,118,20000136,1,21,144.14,3026.94,544.85,3571.79
698,118,20000136,232,22,27.72,609.84,109.77,719.61
699,118,20000136,358,24,225.71,5417.04,975.07,6392.11
700,118,20000136,419,18,157.27,2830.86,509.55,3340.41
701,119,20000163,421,18,157.27,2830.86,509.55,3340.41
702,119,20000163,66,25,196.4,4910.0,883.8,5793.8
703,119,20000163,150,17,117.45,1996.65,359.4,2356.05
704,119,20000163,169,14,69.94,979.16,176.25,1155.41
705,119,20000163,392,20,125.29,2505.8,451.04,2956.84
706,119,20000163,274,17,163.63,2781.71,500.71,3282.42
707,120,20000241,427,19,62.12,1180.28,212.45,1392.73
708,120,20000241,353,21,25.63,538.23,96.88,635.11
709,120,20000241,115,18,25.67,462.06,83.17,545.23
710,120,20000241,292,17,83.6,1421.2,255.82,1677.02
711,120,20000241,64,17,111.41,1893.97,340.91,2234.88
712,120,20000241,283,18,171.15,3080.7,554.53,3635.23
713,120,20000241,224,23,172.36,3964.28,713.57,4677.85
714,121,20000159,497,11,20.4,224.4,40.39,264.79
715,121,20000159,154,21,117.45,2466.45,443.96,2910.41
716,121,20000159,224,21,172.36,3619.56,651.52,4271.08
717,121,20000159,508,20,227.95,4559.0,820.62,5379.62
718,122,20000054,539,13,232.35,3020.55,543.7,3564.25
719,122,20000054,67,22,196.4,4320.8,777.74,5098.54
720,122,20000054,77,18,22.07,397.26,71.51,468.77
721,122,20000054,403,21,160.41,3368.61,606.35,3974.96
722,122,20000054,121,19,170.88,3246.72,584.41,3831.13
723,122,20000054,173,20,81.37,1627.4,292.93,1920.33
724,123,20000549,163,16,177.92,2846.72,512.41,3359.13
725,123,20000549,371,15,40.38,605.7,109.03,714.73
726,123,20000549,286,22,150.44,3309.68,595.74,3905.42
727,123,20000549,328,14,94.46,1322.44,238.04,1560.48
728,123,20000549,461,9,204.49,1840.41,331.27,2171.68
729,123,20000549,292,16,83.6,1337.6,240.77,1578.37
730,123,20000549,228,28,203.11,5687.08,1023.67,6710.75
731,124,20000151,213,12,59.45,713.4,128.41,841.81
732,124,20000151,47,17,67.82,1152.94,207.53,1360.47
733,124,20000151,77,20,22.07,441.4,79.45,520.85
734,124,20000151,176,18,81.37,1464.66,263.64,1728.3
735,124,20000151,348,17,139.51,2371.67,426.9,2798.57
736,124,20000151,236,13,163.98,2131.74,383.71,2515.45
737,124,20000151,278,19,157.03,2983.57,537.04,3520.61
738,125,20000056,107,17,31.44,534.48,96.21,630.69
739,125,20000056,269,15,63.35,950.25,171.04,1121.3
740,125,20000056,311,15,40.54,608.1,109.46,717.56
741,125,20000056,539,18,232.35,4182.3,752.81,4935.11
742,125,20000056,424,18,58.3,1049.4,188.89,1238.29
743,126,20000184,121,16,170.88,2734.08,492.13,3226.21
744,126,20000184,1,18,144.14,2594.52,467.01,3061.53
745,126,20000184,471,15,65.0,975.0,175.5,1150.5
746,126,20000184,168,16,69.94,1119.04,201.43,1320.47
747,126,20000184,461,12,204.49,2453.88,441.7,2895.58
748,127,20000129,323,20,228.41,4568.2,822.28,5390.48
749,127,20000129,419,18,157.27,2830.86,509.55,3340.41
750,127,20000129,228,23,203.11,4671.53,840.88,5512.41
751,127,20000129,182,18,192.86,3471.48,624.87,4096.35
752,127,20000129,213,12,59.45,713.4,128.41,841.81
753,127,20000129,250,15,164.17,2462.55,443.26,2905.81
754,127,20000129,135,28,109.17,3056.76,550.22,3606.98
755,127,20000129,440,22,80.94,1780.68,320.52,2101.2
756,128,20000483,107,20,31.44,628.8,113.18,741.98
757,128,20000483,398,10,242.8,2428.0,437.04,2865.04
758,128,20000483,282,17,241.87,4111.79,740.12,4851.91
759,128,20000483,386,14,203.09,2843.26,511.79,3355.05
760,128,20000483,243,14,53.88,754.32,135.78,890.1
761,128,20000483,23,13,193.21,2511.73,452.11,2963.84
762,129,20000170,173,17,81.37,1383.29,248.99,1632.28
763,129,20000170,64,16,111.41,1782.56,320.86,2103.42
764,129,20000170,514,15,180.87,2713.05,488.35,3201.4
765,129,20000170,528,17,210.66,3581.22,644.62,4225.84
766,129,20000170,225,19,89.14,1693.66,304.86,1998.52
767,129,20000170,67,29,196.4,5695.6,1025.21,6720.81
768,129,20000170,84,12,201.09,2413.08,434.35,2847.43
769,129,20000170,421,18,157.27,2830.86,509.55,3340.41
770,130,20000087,512,17,180.87,3074.79,553.46,3628.25
771,130,20000087,232,21,27.72,582.12,104.78,686.9
772,130,20000087,135,29,109.17,3165.93,569.87,3735.8
773,130,20000087,77,19,22.07,419.33,75.48,494.81
774,130,20000087,382,12,101.18,1214.16,218.55,1432.71
775,131,20000557,324,16,228.41,3654.56,657.82,4312.38
776,131,20000557,103,18,192.09,3457.62,622.37,4079.99
777,131,20000557,525,20,218.78,4375.6,787.61,5163.21
778,131,20000557,440,21,80.94,1699.74,305.95,2005.69
779,132,20000043,540,14,232.35,3252.9,585.52,3838.42
780,132,20000043,397,16,85.94,1375.04,247.51,1622.55
781,132,20000043,28,18,74.2,1335.6,240.41,1576.01
782,132,20000043,424,18,58.3,1049.4,188.89,1238.29
783,133,20000523,441,21,80.94,1699.74,305.95,2005.69
784,133,20000523,343,18,137.87,2481.66,446.7,2928.36
785,133,20000523,254,17,29.13,495.21,89.14,584.35
786,133,20000523,237,15,163.98,2459.7,442.75,2902.45
787,134,20000314,286,23,150.44,3460.12,622.82,4082.94
788,134,20000314,414,14,86.29,1208.06,217.45,1425.51
789,134,20000314,113,19,37.35,709.65,127.74,837.39
790,134,20000314,450,13,103.92,1350.96,243.17,1594.13
791,134,20000314,540,13,232.35,3020.55,543.7,3564.25
792,134,20000314,461,12,204.49,2453.88,441.7,2895.58
793,135,20000458,144,19,182.52,3467.88,624.22,4092.1
794,135,20000458,270,15,63.35,950.25,171.04,1121.3
795,135,20000458,336,19,169.55,3221.45,579.86,3801.31
796,135,20000458,328,13,94.46,1227.98,221.04,1449.02
797,135,20000458,224,25,172.36,4309.0,775.62,5084.62
798,135,20000458,546,15,29.86,447.9,80.62,528.52
799,136,20000517,196,17,181.81,3090.77,556.34,3647.11
800,136,20000517,358,28,225.71,6319.88,1137.58,7457.46
801,136,20000517,144,20,182.52,3650.4,657.07,4307.47
802,136,20000517,158,16,72.35,1157.6,208.37,1365.97
803,136,20000517,232,22,27.72,609.84,109.77,719.61
804,136,20000517,240,15,233.57,3503.55,630.64,4134.19
805,136,20000517,499,12,112.58,1350.96,243.17,1594.13
806,136,20000517,304,20,35.83,716.6,128.99,845.59
807,137,20000561,450,15,103.92,1558.8,280.58,1839.38
808,137,20000561,546,13,29.86,388.18,69.87,458.05
809,137,20000561,439,23,80.94,1861.62,335.09,2196.71
810,137,20000561,494,22,55.79,1227.38,220.93,1448.31
811,138,20000427,173,17,81.37,1383.29,248.99,1632.28
812,138,20000427,514,20,180.87,3617.4,651.13,4268.53
813,138,20000427,495,10,20.4,204.0,36.72,240.72
814,138,20000427,129,22,103.18,2269.96,408.59,2678.55
815,138,20000427,419,13,157.27,2044.51,368.01,2412.52
816,138,20000427,15,13,75.96,987.48,177.75,1165.23
817,138,20000427,147,14,31.82,445.48,80.19,525.67
818,138,20000427,254,13,29.13,378.69,68.16,446.85
819,139,20000430,110,23,37.35,859.05,154.63,1013.68
820,139,20000430,324,16,228.41,3654.56,657.82,4312.38
821,139,20000430,232,22,27.72,609.84,109.77,719.61
822,139,20000430,255,16,29.13,466.08,83.89,549.97
823,140,20000180,68,20,196.4,3928.0,707.04,4635.04
824,140,20000180,534,17,166.73,2834.41,510.19,3344.6
825,140,20000180,283,17,171.15,2909.55,523.72,3433.27
826,140,20000180,286,20,150.44,3008.8,541.58,3550.38
827,140,20000180,11,14,169.26,2369.64,426.54,2796.18
828,140,20000180,1,19,144.14,2738.66,492.96,3231.62
829,140,20000180,546,13,29.86,388.18,69.87,458.05
830,141,20000169,228,19,203.11,3859.09,694.64,4553.73
831,141,20000169,424,16,58.3,932.8,167.9,1100.7
832,141,20000169,283,17,171.15,2909.55,523.72,3433.27
833,141,20000169,303,23,83.03,1909.69,343.74,2253.43
834,142,20000298,515,13,212.94,2768.22,498.28,3266.5
835,142,20000298,300,22,83.03,1826.66,328.8,2155.46
836,142,20000298,52,14,214.4,3001.6,540.29,3541.89
837,142,20000298,328,15,94.46,1416.9,255.04,1671.94
838,142,20000298,124,12,120.2,1442.4,259.63,1702.03
839,142,20000298,455,19,217.45,4131.55,743.68,4875.23
840,143,20000064,525,20,218.78,4375.6,787.61,5163.21
841,143,20000064,152,18,117.45,2114.1,380.54,2494.64
842,143,20000064,63,16,111.41,1782.56,320.86,2103.42
843,143,20000064,33,21,116.94,2455.74,442.03,2897.77
844,143,20000064,48,17,25.54,434.18,78.15,512.33
845,144,20000065,48,17,25.54,434.18,78.15,512.33
846,144,20000065,474,17,110.26,1874.42,337.4,2211.82
847,144,20000065,127,13,120.2,1562.6,281.27,1843.87
848,144,20000065,413,14,86.29,1208.06,217.45,1425.51
849,144,20000065,546,13,29.86,388.18,69.87,458.05
850,144,20000065,450,14,103.92,1454.88,261.88,1716.76
851,145,20000052,95,11,246.85,2715.35,488.76,3204.11
852,145,20000052,456,17,217.45,3696.65,665.4,4362.05
853,145,20000052,313,10,139.69,1396.9,251.44,1648.34
854,145,20000052,59,15,111.41,1671.15,300.81,1971.96
855,145,20000052,224,25,172.36,4309.0,775.62,5084.62
856,145,20000052,377,20,167.53,3350.6,603.11,3953.71
857,146,20000239,456,19,217.45,4131.55,743.68,4875.23
858,146,20000239,495,11,20.4,224.4,40.39,264.79
859,146,20000239,323,18,228.41,4111.38,740.05,4851.43
860,146,20000239,178,19,192.86,3664.34,659.58,4323.92
861,146,20000239,121,23,170.88,3930.24,707.44,4637.68
862,147,20000297,424,18,58.3,1049.4,188.89,1238.29
863,147,20000297,471,21,65.0,1365.0,245.7,1610.7
864,147,20000297,1,22,144.14,3171.08,570.79,3741.87
865,147,20000297,365,19,194.01,3686.19,663.51,4349.7
866,148,20000153,11,14,169.26,2369.64,426.54,2796.18
867,148,20000153,228,23,203.11,4671.53,840.88,5512.41
868,148,20000153,410,14,86.29,1208.06,217.45,1425.51
869,148,20000153,182,18,192.86,3471.48,624.87,4096.35
870,148,20000153,427,22,62.12,1366.64,246.0,1612.64
871,149,20000387,43,15,67.82,1017.3,183.11,1200.41
872,149,20000387,178,20,192.86,3857.2,694.3,4551.5
873,149,20000387,72,8,130.33,1042.64,187.68,1230.32
