Venta_ID,Fecha_Registro,Fecha_Envio,Estado,Monto_Total,Fecha_ID
531,2021-01-06,2021-01-07,Completada,18009.69,372
532,2021-01-06,,Pendiente,22484.47,372
533,2021-01-07,2021-01-12,Completada,13957.08,373
534,2021-01-07,2021-01-12,Completada,16612.2,373
535,2021-01-08,,Pendiente,11248.15,374
536,2021-01-08,,Cancelada,10189.15,374
537,2021-01-09,2021-01-13,Completada,19996.69,375
538,2021-01-09,2021-01-12,Completada,23976.92,375
539,2021-01-10,2021-01-12,Completada,22413.3,376
540,2021-01-10,2021-01-13,Completada,4966.04,376
541,2021-01-11,2021-01-15,Completada,11591.7,377
542,2021-01-11,,Pendiente,22155.32,377
543,2021-01-12,,Pendiente,19924.14,378
544,2021-01-12,2021-01-15,Completada,12081.33,378
545,2021-01-13,2021-01-15,Completada,23068.45,379
546,2021-01-13,2021-01-15,Completada,18669.76,379
547,2021-01-14,2021-01-16,Completada,16303.42,380
548,2021-01-14,2021-01-19,Completada,22014.56,380
549,2021-01-15,2021-01-16,Completada,14148.71,381
550,2021-01-15,2021-01-17,Completada,17750.56,381
551,2021-01-16,2021-01-20,Completada,13568.36,382
552,2021-01-16,2021-01-20,Completada,17132.77,382
553,2021-01-17,,Pendiente,16916.99,383
554,2021-01-17,,Cancelada,18266.14,383
555,2021-01-18,2021-01-22,Completada,18181.22,384
556,2021-01-18,2021-01-20,Completada,21744.58,384
557,2021-01-19,,Cancelada,10097.04,385
558,2021-01-19,2021-01-22,Completada,19596.9,385
559,2021-01-20,2021-01-24,Completada,18522.81,386
560,2021-01-20,2021-01-21,Completada,28897.84,386
561,2021-01-21,2021-01-26,Completada,17845.07,387
562,2021-01-21,,Pendiente,22704.17,387
563,2021-01-22,2021-01-25,Completada,13053.98,388
564,2021-01-22,2021-01-23,Completada,26162.73,388
565,2021-01-23,2021-01-25,Completada,10535.09,389
566,2021-01-23,2021-01-27,Completada,20410.5,389
567,2021-01-24,2021-01-29,Completada,19340.32,390
568,2021-01-24,2021-01-27,Completada,26844.98,390
569,2021-01-25,2021-01-28,Completada,18684.28,391
570,2021-01-25,2021-01-27,Completada,19326.6,391
571,2021-01-26,2021-01-31,Completada,24748.46,392
572,2021-01-26,2021-01-30,Completada,14401.65,392
573,2021-01-27,,Pendiente,20384.45,393
574,2021-01-27,,Cancelada,18234.37,393
575,2021-01-28,,Pendiente,15728.12,394
576,2021-01-28,2021-02-01,Completada,16297.44,394
577,2021-01-29,2021-02-01,Completada,16876.22,395
578,2021-01-29,,Pendiente,7203.51,395
579,2021-01-30,,Cancelada,20668.74,396
580,2021-01-30,2021-01-31,Completada,12057.29,396
581,2021-01-31,2021-02-05,Completada,9338.87,397
582,2021-01-31,,Pendiente,25324.45,397
583,2021-02-01,2021-02-05,Completada,23678.22,398
584,2021-02-01,2021-02-03,Completada,14694.9,398
585,2021-02-02,2021-02-07,Completada,14834.75,399
586,2021-02-02,2021-02-06,Completada,13089.42,399
587,2021-02-03,2021-02-08,Completada,17606.02,400
588,2021-02-03,2021-02-05,Completada,10500.25,400
589,2021-02-04,2021-02-09,Completada,7418.74,401
590,2021-02-04,2021-02-08,Completada,19174.86,401
591,2021-02-05,2021-02-08,Completada,10167.44,402
592,2021-02-05,2021-02-07,Completada,24927.01,402
593,2021-02-06,,Cancelada,20260.79,403
594,2021-02-06,2021-02-09,Completada,7127.9,403
595,2021-02-07,,Pendiente,31556.16,404
596,2021-02-07,2021-02-12,Completada,23005.08,404
597,2021-02-08,,Pendiente,16873.08,405
598,2021-02-08,,Pendiente,17104.43,405
599,2021-02-09,2021-02-10,Completada,16608.92,406
600,2021-02-09,,Pendiente,26610.35,406
601,2021-02-10,2021-02-15,Completada,19527.11,407
602,2021-02-10,2021-02-11,Completada,18961.0,407
603,2021-02-11,2021-02-15,Completada,21693.21,408
604,2021-02-11,2021-02-13,Completada,12127.5,408
605,2021-02-12,2021-02-16,Completada,33779.58,409
606,2021-02-12,2021-02-15,Completada,8606.81,409
607,2021-02-13,,Pendiente,25411.52,410
608,2021-02-13,2021-02-16,Completada,14141.44,410
609,2021-02-14,2021-02-16,Completada,23671.04,411
610,2021-02-14,2021-02-15,Completada,12984.31,411
611,2021-02-15,2021-02-19,Completada,23076.04,412
612,2021-02-15,2021-02-20,Completada,8058.61,412
613,2021-02-16,2021-02-17,Completada,26641.84,413
614,2021-02-16,2021-02-19,Completada,12015.11,413
615,2021-02-17,2021-02-22,Completada,15679.3,414
616,2021-02-17,2021-02-21,Completada,16811.06,414
617,2021-02-18,2021-02-20,Completada,16627.24,415
618,2021-02-18,2021-02-22,Completada,11722.54,415
619,2021-02-19,2021-02-20,Completada,10940.6,416
620,2021-02-19,2021-02-22,Completada,10980.16,416
621,2021-02-20,2021-02-23,Completada,24781.82,417
622,2021-02-20,2021-02-24,Completada,21723.18,417
623,2021-02-21,2021-02-26,Completada,12124.22,418
624,2021-02-21,,Pendiente,9179.68,418
625,2021-02-22,,Cancelada,23481.79,419
626,2021-02-22,2021-02-26,Completada,8232.98,419
627,2021-02-23,2021-02-28,Completada,20991.29,420
628,2021-02-23,2021-02-27,Completada,15478.76,420
629,2021-02-24,2021-02-27,Completada,17197.88,421
630,2021-02-24,2021-03-01,Completada,27079.32,421
631,2021-02-25,2021-02-27,Completada,18912.69,422
632,2021-02-25,2021-03-01,Completada,27026.83,422
633,2021-02-26,2021-02-28,Completada,26424.95,423
634,2021-02-26,2021-03-03,Completada,16336.37,423
635,2021-02-27,2021-03-04,Completada,6949.2,424
636,2021-02-27,2021-03-04,Completada,25403.07,424
637,2021-02-28,2021-03-03,Completada,22505.87,425
638,2021-02-28,2021-03-02,Completada,13512.67,425
639,2021-03-01,2021-03-05,Completada,16360.36,426
640,2021-03-01,2021-03-02,Completada,19609.88,426
641,2021-03-02,2021-03-03,Completada,7958.74,427
642,2021-03-02,,Pendiente,23124.93,427
643,2021-03-03,2021-03-07,Completada,12502.05,428
644,2021-03-03,2021-03-08,Completada,13056.04,428
645,2021-03-04,2021-03-07,Completada,22530.5,429
646,2021-03-04,2021-03-07,Completada,15509.65,429
647,2021-03-05,2021-03-08,Completada,16772.68,430
648,2021-03-05,2021-03-06,Completada,6777.92,430
649,2021-03-06,2021-03-07,Completada,6378.44,431
650,2021-03-06,2021-03-11,Completada,21653.16,431
651,2021-03-07,,Pendiente,23009.53,432
652,2021-03-07,2021-03-08,Completada,16968.58,432
653,2021-03-08,2021-03-11,Completada,10572.89,433
654,2021-03-08,2021-03-09,Completada,18075.74,433
655,2021-03-09,2021-03-10,Completada,7074.5,434
656,2021-03-09,2021-03-12,Completada,9244.57,434
657,2021-03-10,2021-03-13,Completada,17861.74,435
658,2021-03-10,,Cancelada,7827.19,435
659,2021-03-11,,Pendiente,13261.29,436
660,2021-03-11,2021-03-15,Completada,13464.21,436
661,2021-03-12,2021-03-17,Completada,23217.55,437
662,2021-03-12,2021-03-13,Completada,19734.67,437
663,2021-03-13,2021-03-18,Completada,21690.09,438
664,2021-03-13,2021-03-15,Completada,15747.19,438
665,2021-03-14,,Pendiente,16577.82,439
666,2021-03-14,2021-03-19,Completada,13972.71,439
667,2021-03-15,2021-03-20,Completada,5455.83,440
668,2021-03-15,,Pendiente,10465.82,440
669,2021-03-16,2021-03-21,Completada,7730.16,441
670,2021-03-16,,Pendiente,11179.22,441
671,2021-03-17,2021-03-18,Completada,23789.01,442
672,2021-03-17,,Cancelada,14611.22,442
673,2021-03-18,,Pendiente,12373.54,443
674,2021-03-18,2021-03-23,Completada,16200.96,443
675,2021-03-19,,Pendiente,12161.39,444
676,2021-03-19,,Pendiente,10697.01,444
677,2021-03-20,2021-03-22,Completada,9376.74,445
678,2021-03-20,2021-03-21,Completada,23457.62,445
679,2021-03-21,2021-03-22,Completada,12801.98,446
680,2021-03-21,,Pendiente,12317.08,446
681,2021-03-22,2021-03-26,Completada,14452.4,447
682,2021-03-22,2021-03-27,Completada,17799.05,447
683,2021-03-23,2021-03-25,Completada,19127.05,448
684,2021-03-23,2021-03-27,Completada,26493.56,448
685,2021-03-24,2021-03-28,Completada,15243.52,449
686,2021-03-24,2021-03-25,Completada,18704.59,449
687,2021-03-25,2021-03-29,Completada,15013.25,450
688,2021-03-25,2021-03-26,Completada,16352.22,450
689,2021-03-26,2021-03-30,Completada,20614.97,451
690,2021-03-26,2021-03-28,Completada,19033.25,451
691,2021-03-27,2021-03-31,Completada,14182.46,452
692,2021-03-27,2021-03-31,Completada,20827.19,452
693,2021-03-28,2021-04-02,Completada,14822.51,453
694,2021-03-28,2021-03-31,Completada,18238.1,453
695,2021-03-29,2021-03-30,Completada,19642.21,454
696,2021-03-29,2021-04-03,Completada,12369.6,454
697,2021-03-30,2021-04-03,Completada,14598.06,455
698,2021-03-30,2021-04-02,Completada,25627.91,455
699,2021-03-31,2021-04-02,Completada,32416.07,456
700,2021-03-31,2021-04-01,Completada,15952.62,456
701,2021-04-01,2021-04-05,Completada,22120.37,457
702,2021-04-01,2021-04-05,Completada,28865.34,457
703,2021-04-02,2021-04-05,Completada,11617.08,458
704,2021-04-02,2021-04-05,Completada,14552.65,458
705,2021-04-03,,Pendiente,15218.16,459
706,2021-04-03,2021-04-07,Completada,16701.08,459
707,2021-04-04,2021-04-05,Completada,22506.97,460
708,2021-04-04,,Pendiente,16154.62,460
709,2021-04-05,2021-04-08,Completada,27194.64,461
710,2021-04-05,,Pendiente,20795.65,461
711,2021-04-06,,Cancelada,10214.71,462
712,2021-04-06,2021-04-08,Completada,13865.16,462
713,2021-04-07,2021-04-09,Completada,7874.51,463
714,2021-04-07,2021-04-08,Completada,11942.04,463
715,2021-04-08,2021-04-11,Completada,17753.63,464
716,2021-04-08,2021-04-13,Completada,15967.08,464
717,2021-04-09,2021-04-12,Completada,18016.36,465
718,2021-04-09,2021-04-13,Completada,13313.81,465
719,2021-04-10,2021-04-11,Completada,14192.87,466
720,2021-04-10,2021-04-13,Completada,9563.94,466
721,2021-04-11,,Pendiente,15201.53,467
722,2021-04-11,2021-04-16,Completada,29047.15,467
723,2021-04-12,2021-04-15,Completada,12604.61,468
724,2021-04-12,2021-04-15,Completada,18762.84,468
725,2021-04-13,2021-04-17,Completada,23100.89,469
726,2021-04-13,2021-04-18,Completada,8682.17,469
727,2021-04-14,,Pendiente,18390.77,470
728,2021-04-14,2021-04-15,Completada,21536.07,470
729,2021-04-15,2021-04-18,Completada,18785.67,471
730,2021-04-15,2021-04-18,Completada,16732.31,471
731,2021-04-16,2021-04-21,Completada,19776.67,472
732,2021-04-16,,Pendiente,16340.93,472
733,2021-04-17,2021-04-20,Completada,9293.78,473
734,2021-04-17,2021-04-22,Completada,20042.61,473
735,2021-04-18,2021-04-21,Completada,13528.82,474
736,2021-04-18,,Pendiente,18353.86,474
737,2021-04-19,2021-04-20,Completada,19529.66,475
738,2021-04-19,2021-04-24,Completada,16284.14,475
739,2021-04-20,,Cancelada,21128.44,476
740,2021-04-20,2021-04-24,Completada,11025.44,476
741,2021-04-21,2021-04-22,Completada,18441.25,477
742,2021-04-21,2021-04-22,Completada,8294.24,477
743,2021-04-22,2021-04-26,Completada,22963.06,478
744,2021-04-22,2021-04-25,Completada,6306.33,478
745,2021-04-23,2021-04-28,Completada,6073.46,479
746,2021-04-23,2021-04-25,Completada,15968.55,479
747,2021-04-24,,Pendiente,17751.34,480
748,2021-04-24,2021-04-28,Completada,11964.64,480
749,2021-04-25,2021-04-26,Completada,13174.4,481
750,2021-04-25,,Pendiente,24732.05,481
751,2021-04-26,2021-04-29,Completada,7733.8,482
752,2021-04-26,2021-05-01,Completada,14207.13,482
753,2021-04-27,2021-04-28,Completada,26615.49,483
754,2021-04-27,2021-04-29,Completada,21219.34,483
755,2021-04-28,2021-05-01,Completada,12110.62,484
756,2021-04-28,2021-04-30,Completada,15233.34,484
757,2021-04-29,2021-04-30,Completada,16284.35,485
758,2021-04-29,2021-05-01,Completada,14139.99,485
759,2021-04-30,,Pendiente,15259.53,486
760,2021-04-30,2021-05-02,Completada,26230.66,486
761,2021-05-01,,Pendiente,14420.33,487
762,2021-05-01,2021-05-06,Completada,10863.82,487
763,2021-05-02,,Cancelada,10376.51,488
764,2021-05-02,2021-05-07,Completada,14024.02,488
765,2021-05-03,2021-05-05,Completada,16496.9,489
766,2021-05-03,,Pendiente,15410.66,489
767,2021-05-04,2021-05-09,Completada,15642.15,490
768,2021-05-04,2021-05-05,Completada,16063.09,490
769,2021-05-05,,Pendiente,33303.85,491
770,2021-05-05,2021-05-06,Completada,18912.03,491
771,2021-05-06,,Pendiente,14533.44,492
772,2021-05-06,2021-05-09,Completada,10836.5,492
773,2021-05-07,2021-05-10,Completada,29472.42,493
774,2021-05-07,,Pendiente,12534.19,493
775,2021-05-08,2021-05-10,Completada,15647.77,494
776,2021-05-08,2021-05-11,Completada,10279.69,494
777,2021-05-09,2021-05-14,Completada,15648.57,495
778,2021-05-09,,Pendiente,20225.83,495
779,2021-05-10,2021-05-12,Completada,16519.27,496
780,2021-05-10,,Pendiente,14121.08,496
781,2021-05-11,2021-05-12,Completada,15776.21,497
782,2021-05-11,2021-05-14,Completada,8624.18,497
783,2021-05-12,2021-05-13,Completada,22228.08,498
784,2021-05-12,2021-05-17,Completada,19359.86,498
785,2021-05-13,,Cancelada,15972.27,499
786,2021-05-13,2021-05-14,Completada,23801.94,499
787,2021-05-14,,Pendiente,19666.44,500
788,2021-05-14,2021-05-17,Completada,14423.54,500
789,2021-05-15,2021-05-17,Completada,25858.78,501
790,2021-05-15,2021-05-18,Completada,23072.48,501
791,2021-05-16,2021-05-19,Completada,26726.92,502
792,2021-05-16,2021-05-19,Completada,13719.07,502
793,2021-05-17,2021-05-18,Completada,19441.74,503
794,2021-05-17,2021-05-20,Completada,31510.27,503
795,2021-05-18,2021-05-21,Completada,14141.75,504
796,2021-05-18,2021-05-21,Completada,28706.96,504
797,2021-05-19,2021-05-20,Completada,10079.1,505
798,2021-05-19,2021-05-22,Completada,16211.79,505
799,2021-05-20,2021-05-22,Completada,14837.25,506
800,2021-05-20,2021-05-22,Completada,16320.09,506
801,2021-05-21,2021-05-24,Completada,11747.44,507
802,2021-05-21,2021-05-25,Completada,26728.13,507
803,2021-05-22,2021-05-24,Completada,13319.74,508
804,2021-05-22,2021-05-24,Completada,26288.15,508
805,2021-05-23,2021-05-25,Completada,17727.89,509
806,2021-05-23,2021-05-27,Completada,7159.09,509
807,2021-05-24,2021-05-26,Completada,25359.69,510
808,2021-05-24,2021-05-25,Completada,22906.03,510
809,2021-05-25,,Pendiente,10406.99,511
810,2021-05-25,2021-05-26,Completada,20648.5,511
811,2021-05-26,2021-05-28,Completada,13559.92,512
812,2021-05-26,2021-05-27,Completada,21049.14,512
813,2021-05-27,2021-05-30,Completada,21765.65,513
814,2021-05-27,,Cancelada,20797.98,513
815,2021-05-28,2021-05-30,Completada,18720.56,514
816,2021-05-28,,Cancelada,10440.03,514
817,2021-05-29,,Cancelada,18522.96,515
818,2021-05-29,2021-05-31,Completada,15339.85,515
819,2021-05-30,2021-06-04,Completada,19189.7,516
820,2021-05-30,2021-06-04,Completada,16186.31,516
821,2021-05-31,,Pendiente,17403.4,517
822,2021-05-31,2021-06-05,Completada,25861.92,517
823,2021-06-01,2021-06-06,Completada,17431.52,518
824,2021-06-01,2021-06-05,Completada,14919.13,518
825,2021-06-01,2021-06-04,Completada,22966.71,518
826,2021-06-02,2021-06-05,Completada,11809.31,519
827,2021-06-02,2021-06-06,Completada,23963.25,519
828,2021-06-02,2021-06-03,Completada,24615.78,519
829,2021-06-03,,Pendiente,10810.83,520
830,2021-06-03,2021-06-08,Completada,12999.11,520
831,2021-06-03,2021-06-06,Completada,24278.64,520
832,2021-06-04,2021-06-08,Completada,8511.94,521
833,2021-06-04,2021-06-08,Completada,20754.12,521
834,2021-06-04,2021-06-09,Completada,7545.56,521
835,2021-06-05,,Cancelada,18274.33,522
836,2021-06-05,,Pendiente,11731.44,522
837,2021-06-05,2021-06-06,Completada,25251.44,522
838,2021-06-06,2021-06-10,Completada,11342.65,523
839,2021-06-06,2021-06-10,Completada,15647.62,523
840,2021-06-06,,Cancelada,15893.55,523
841,2021-06-07,,Pendiente,21505.66,524
842,2021-06-07,2021-06-09,Completada,20598.79,524
843,2021-06-07,,Cancelada,17716.34,524
844,2021-06-08,2021-06-09,Completada,18201.69,525
845,2021-06-08,,Pendiente,12138.76,525
846,2021-06-08,2021-06-12,Completada,20394.72,525
847,2021-06-09,2021-06-10,Completada,12388.55,526
848,2021-06-09,2021-06-14,Completada,20030.47,526
849,2021-06-09,2021-06-14,Completada,18022.19,526
850,2021-06-10,2021-06-11,Completada,28100.3,527
851,2021-06-10,2021-06-14,Completada,18569.95,527
852,2021-06-10,2021-06-11,Completada,19974.41,527
853,2021-06-11,2021-06-14,Completada,17433.88,528
854,2021-06-11,2021-06-14,Completada,11627.56,528
855,2021-06-11,2021-06-12,Completada,18300.8,528
856,2021-06-12,2021-06-17,Completada,14969.56,529
857,2021-06-12,2021-06-13,Completada,13486.23,529
858,2021-06-12,2021-06-16,Completada,24349.34,529
859,2021-06-13,2021-06-16,Completada,15994.32,530
860,2021-06-13,2021-06-16,Completada,18991.75,530
861,2021-06-13,2021-06-18,Completada,21727.44,530
862,2021-06-14,2021-06-17,Completada,21743.14,531
863,2021-06-14,2021-06-16,Completada,18390.53,531
864,2021-06-14,2021-06-17,Completada,29757.86,531
865,2021-06-15,2021-06-18,Completada,23502.09,532
866,2021-06-15,2021-06-18,Completada,23081.2,532
867,2021-06-15,2021-06-19,Completada,9571.33,532
868,2021-06-16,2021-06-19,Completada,18674.04,533
869,2021-06-16,,Pendiente,12206.53,533
870,2021-06-16,2021-06-21,Completada,13147.51,533
871,2021-06-17,2021-06-19,Completada,21303.12,534
872,2021-06-17,,Cancelada,26148.12,534
873,2021-06-17,2021-06-21,Completada,19792.03,534
874,2021-06-18,2021-06-23,Completada,22686.82,535
875,2021-06-18,2021-06-22,Completada,26757.85,535
876,2021-06-18,2021-06-20,Completada,10147.25,535
877,2021-06-19,,Pendiente,23667.06,536
878,2021-06-19,2021-06-24,Completada,15736.15,536
879,2021-06-19,2021-06-23,Completada,23316.25,536
880,2021-06-20,2021-06-22,Completada,7501.71,537
881,2021-06-20,,Pendiente,15131.0,537
882,2021-06-20,2021-06-24,Completada,18070.77,537
883,2021-06-21,2021-06-26,Completada,17219.9,538
884,2021-06-21,2021-06-22,Completada,16373.48,538
885,2021-06-21,2021-06-26,Completada,17805.07,538
886,2021-06-22,2021-06-24,Completada,17967.71,539
887,2021-06-22,,Pendiente,9380.81,539
888,2021-06-22,2021-06-25,Completada,15590.29,539
889,2021-06-23,2021-06-27,Completada,14305.48,540
890,2021-06-23,2021-06-26,Completada,25064.85,540
891,2021-06-23,2021-06-26,Completada,19885.5,540
892,2021-06-24,2021-06-25,Completada,15993.89,541
893,2021-06-24,,Pendiente,14871.07,541
894,2021-06-24,,Pendiente,29942.79,541
895,2021-06-25,2021-06-30,Completada,18017.71,542
896,2021-06-25,2021-06-26,Completada,26729.4,542
897,2021-06-25,,Pendiente,11736.53,542
898,2021-06-26,2021-07-01,Completada,16740.71,543
899,2021-06-26,,Pendiente,12086.11,543
900,2021-06-26,2021-06-30,Completada,13391.54,543
901,2021-06-27,2021-07-02,Completada,23697.57,544
902,2021-06-27,2021-06-29,Completada,18500.39,544
903,2021-06-27,2021-06-28,Completada,23928.65,544
904,2021-06-28,2021-07-03,Completada,19930.19,545
905,2021-06-28,2021-07-03,Completada,18948.39,545
906,2021-06-28,2021-07-03,Completada,21321.88,545
907,2021-06-29,2021-07-04,Completada,6605.85,546
908,2021-06-29,2021-07-01,Completada,21375.04,546
909,2021-06-29,2021-07-02,Completada,23058.35,546
910,2021-06-30,2021-07-02,Completada,32752.77,547
911,2021-06-30,2021-07-04,Completada,13860.26,547
912,2021-06-30,2021-07-02,Completada,17737.67,547
913,2021-07-01,2021-07-06,Completada,12012.36,548
914,2021-07-01,2021-07-03,Completada,8229.25,548
915,2021-07-01,2021-07-02,Completada,12022.2,548
916,2021-07-02,2021-07-04,Completada,20710.28,549
917,2021-07-02,2021-07-05,Completada,14354.89,549
918,2021-07-02,,Pendiente,14245.75,549
919,2021-07-03,2021-07-04,Completada,11525.34,550
920,2021-07-03,2021-07-06,Completada,20636.29,550
921,2021-07-03,2021-07-05,Completada,13187.68,550
922,2021-07-04,2021-07-07,Completada,29484.97,551
923,2021-07-04,2021-07-07,Completada,18517.85,551
924,2021-07-04,,Cancelada,12101.78,551
925,2021-07-05,,Pendiente,9305.72,552
926,2021-07-05,2021-07-07,Completada,15105.58,552
927,2021-07-05,2021-07-07,Completada,10432.97,552
928,2021-07-06,2021-07-07,Completada,15379.67,553
929,2021-07-06,2021-07-07,Completada,14629.45,553
930,2021-07-06,2021-07-09,Completada,20604.22,553
931,2021-07-07,2021-07-08,Completada,13593.96,554
932,2021-07-07,2021-07-11,Completada,17410.91,554
933,2021-07-07,2021-07-09,Completada,13376.04,554
934,2021-07-08,2021-07-09,Completada,18266.74,555
935,2021-07-08,2021-07-10,Completada,22416.99,555
936,2021-07-08,2021-07-09,Completada,16095.48,555
937,2021-07-09,2021-07-12,Completada,24893.27,556
938,2021-07-09,2021-07-12,Completada,9290.1,556
939,2021-07-09,,Pendiente,24098.3,556
940,2021-07-10,2021-07-11,Completada,26233.33,557
941,2021-07-10,,Pendiente,25707.52,557
942,2021-07-10,2021-07-13,Completada,23013.25,557
943,2021-07-11,2021-07-14,Completada,26051.77,558
944,2021-07-11,2021-07-12,Completada,9907.26,558
945,2021-07-11,2021-07-16,Completada,10908.58,558
946,2021-07-12,2021-07-14,Completada,20267.25,559
947,2021-07-12,2021-07-14,Completada,18913.66,559
948,2021-07-12,2021-07-14,Completada,19557.69,559
